"title","url","stars","name","reviewUrl","text"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","4","Lê Hồng Phúc","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvMHY3ZnFBRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCo0v7fqAE%7CCgwI3-r7vwYQoI72lwM%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Trung Hiếu Mai","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvMHRMQmlnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCo0tLBigE%7CCgwI7-D7vwYQkPCz_gI%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Nam Ma","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNva3BlVkpnEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCokpeVJg%7CCgwIy8z7vwYQ8KzS0QE%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Muhannad Madani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvb3V1c1dBEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCoouusWA%7CCgwIwt36vwYQqPqW2QM%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Thanh Binh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvZ29XOWxnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCogoW9lgE%7CCgwItf35vwYQoMDV1wI%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","NS URLSession","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvM1BMVTl3RRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCo3PLU9wE%7CCgsI4-74vwYQ4NrDZw%7C?hl=vi","Paspoort-check duurt eeuwig en het personeel is buitengewoon onvriendelijk. Zeggen nog geen “hello”. Verder zijn er veel te weinig stopcontacten bij de gates en ook blijven Europese stekkers niet zitten in de paar stopcontacten die er wél zijn (in tegenstelling tot de stopcontacten in de rest van Vietnam)."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Hung Nguyen","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvdEt2aDhnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCotKvh8gE%7CCgwI_qP4vwYQ8MfrnAE%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","Carlos M","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvcElTdGpRRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCopIStjQE%7CCgsIq5T4vwYQsIPGLA%7C?hl=vi","Nothing special, but easy to come and go. Plenty of seating available while waiting. Getting taxi service out of the airport is a bit complicated. Security guards are yelling directions that foreigners cannot understand."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","2","Ming Kui Hkong","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNveExpZFB3EAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCoxLidPw%7CCgwI-e_3vwYQyPvFowM%7C?hl=vi","Bao năm vẫn vậy"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","Ecstatica Festival","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvdUlfdDVnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCouI_t5gE%7CCgwIn4n3vwYQuIzSzAM%7C?hl=vi","Long imergration line. 1.5 hours"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Hoàng Trần","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvdVBQOHhnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCouPP8xgE%7CCgwIwYP3vwYQ0Mf7qQM%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","4","이인환","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvbUphZGdRRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMComJadgQE%7CCgsIwI72vwYQyNXxZw%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","Kristine Skujina","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvaVBmQVV3EAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCoiPfAUw%7CCgwI7O70vwYQ0PSkxAI%7C?hl=vi","Nice airport but total mess to get a taxi if you wanna use Grab"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","4","Hoàng Trần Ngọc","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvOEp5TXNBRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCo8JyMsAE%7CCgsIzLH0vwYQ4KCoMQ%7C?hl=vi","Sân bay củ và nhỏ"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","4","chung nghiem sy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJbWFLU3d3RRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDImaKSwwE%7CCgwIjpv0vwYQiOrslAI%7C?hl=vi","Mọi thứ đều ổn"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Graham Shore","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvc1BxZmJ3EAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCosPqfbw%7CCgwI_pX0vwYQyIuvmwM%7C?hl=vi","Nice enough place but give yourself plenty time to get through checks as the lines do get a little long"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Vutha Kuong","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNva095eUZREAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCokOyyFQ%7CCgwIt8LzvwYQiPus4gE%7C?hl=vi","The airport is hot and everyone got sweat."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Mailys Belgarric","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvd01TblV3EAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMCowMSnUw%7CCgwI9MbyvwYQ2J-YvQE%7C?hl=vi","Aéroport très cher dans le terminal pour départ international (16 dollars le menu chez burger king contre 5 dollar dans le terminal pour les vols domestiques), file d'immigration très longue ( prévoir une heure pour passer les contrôles ) et vendeuses qui vous suivent de partout dans les boutiques ce qui dissuade d'acheter. Les prix des articles sont très chers par rapport a la ville (32 dollars le paquet de café contre 3 dollars en moyenne dans un marché local. De plus le vol à été changé de porte d'embarquement sans annonce. L'autre porte se situait au moins à 30 mètres."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","陽湖チ","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJd19tNDBnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDIw_m40gE%7CCgwIyLXyvwYQuK_t0wE%7C?hl=vi","Ức chế quá nên viết lại review

Hồi 2023 mới biết là sân bay ở VN trong lãnh thổ VN nhưng xài USD > xài tiền VND là phải đổi từ USD sang > mua ly cafe 180.000 VND

Sang 2025 tiết kiệm mang theo chai nước rỗng có gì vô Sân Bay hứng nước cho kinh tế > vòi nước uống được ở Sân Bay k có nước > lại phải bỏ 52.000 VND mua chai nước suối giá USD.
Bị gài miết buồn quá."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","Kostas Fotopoulos","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJXzRUMVZnEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI_4T1Vg%7CCgwIwYLyvwYQuNGv0AM%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","4","B DuB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJN19MZERBEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI7_LdDA%7CCgwI45rxvwYQgOqZ0gM%7C?hl=vi","Entering the country, there was a long que to get through customs. Having the eVISA printed and ready to go drastically speeds up this process.bJust look for the eVISA signs and the lines are much shorter. It took me less than 10 minutes to get through customs.

Exiting the country takes a lot longer. First, when going through customs and the bag scan area, the airport is very warm and humid. The lines for customs were extremely long. Recommend arriving at least 3 hours prior to your flight to ensure you can get through customs on time. Thankfully around 5:30 AM, the other customs section with an additional 6 customs officers was opened. This drastically halved the waiting que. Took me about 30 minutes to get through customs and bag check when exiting the country."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","ひつじ","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJMTg2Yk5nEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI186bNg%7CCgwIz8_vvwYQuJidjAI%7C?hl=vi","入国審査は手作業なので1時間はかかり、入国審査後のゲートを通ると飲食店はありませんでした。一方、国際線の出国の際（写真は出国審査後のターミナル）は飲食店もあるので、空港内で時間を潰せます。
ただ出国間際にベトナムの通貨を使い切ろうとすると現金/カードのドル$支払いonlyのカフェもあるので注意が必要です。"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Y Tantirungrotechai","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJMV9LRlJBEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI1_KFRA%7CCgwI28vvvwYQ4L_crwM%7C?hl=vi","the queue at the departure is a bit long&daunting while i'm there.  prepare extra time 2-3 hrs ahead of your scheduled flight.  price of food is rather high. Only highlands coffee shop sells snack&drink at a little bit higher than usual."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","3","chitose nagao","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJMTdTdVB3EAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI17SuPw%7CCgsIzMfvvwYQwJrbOQ%7C?hl=vi","Immigration was SO crowded. Be aware of your time"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Pa Pa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJbF9qMDFRRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDIl_j01QE%7CCgwI4JzvvwYQkNq_twI%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","4","Gilles Francoz","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJcDVPdG5nRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDIp5OtngE%7CCgwI5vzuvwYQ0Mes8AI%7C?hl=vi",
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","5","Dũng Phạm","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJcC1uSnVnRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDIp-nJugE%7CCgwIifjuvwYQgKTj0gI%7C?hl=vi","Great services with many outlets for drinking and chatting"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Natalie Marino","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJLS1tMExnEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI--m0Lg%7CCgwI9aHuvwYQ6JukygM%7C?hl=vi","All the other reviews are completely true. This airport is HORRIBLE to fly out of. Try to fly out of Da Nang or Ho Noi. Hot as can be in here. Everything is extremely overpriced. You have to pay to charge devices. Plus immigration takes so so long. I love Vietnam but this airport needs to be reevaluated."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Toch Pong Puthivorn","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJLTRIYkJ3EAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI-4HbBw%7CCgwIl57uvwYQ4NaS2QE%7C?hl=vi","Horrible, every queue is a mess, barely any organization.

Impossible to find sockets just to charge my devices, which is weird considering that it is almost common for sockets to be common.

Hot, literally hot. Who even manages this airport? None of the AC even works. Everyone is fanning themselves and everyone are sweating. Even my sister got a nosebleed for how hot it is.

The bathroom is worse than expected, it is gloomy and stinks."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Nhật Hoàng","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJdS1mVlpBEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDIu-fVZA%7CCgwIk4ruvwYQ4LyX9gE%7C?hl=vi","The worst immigration service in South East Asia"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","WOS VN","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJMl9MQTFBRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI2_LA1AE%7CCgwIrdftvwYQqNuGxgM%7C?hl=vi","This is the worst airport in the world. We traveled to Vietnam on Vietnam Airlines business class. We waited for 2 hours at the customs through the VIP channel. The efficiency of Vietnam customs is extremely low. I hope everyone will not travel to Vietnam. Compared with Thailand, they are very backward. The airport is unwilling to install self-service just so that the customs officers can collect tips."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Viktorija Koluzajeva","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJNjRETlVBEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI64DNUA%7CCgwI7YTtvwYQqPvoiQI%7C?hl=vi","Bad last impression of Vietnam. Loved the country but this airport is one of the worst. Very long immigration queue. Absolutely unorganized with no crowd control. Unorganized security check as well. When you are in the duty free zone, the prices are in USD."
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","Satoshi Tsukioka","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJOC02YS1RRRAB!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDI8-6a-QE%7CCgwIlv7svwYQsITr3AM%7C?hl=vi","入国の混雑も、出発時のチェックインも出国も手荷物検査も全てがとにかく並ぶ。出国時も手続きに1時間以上かかる。そしてオンタイムに搭乗が終わったのに出発まで機内で40分待たされる。このオペレーションの粗末さに驚く"
"Cảng hàng không quốc tế Tân Sơn Nhất","https://www.google.com/maps/search/?api=1&query=C%E1%BA%A3ng%20h%C3%A0ng%20kh%C3%B4ng%20qu%E1%BB%91c%20t%E1%BA%BF%20T%C3%A2n%20S%C6%A1n%20Nh%E1%BA%A5t&query_place_id=ChIJnZ-oGhEpdTER8ycbqsCc8Ng","1","林力","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJcTlXZ1RnEAE!2m1!1s0x0:0xd8f09cc0aa1b27f3!3m1!1s2@1:CIHM0ogKEICAgMDIq9WgTg%7CCgsI6fnsvwYQoJnEZw%7C?hl=vi","出入關時間都超長，有簽證的情況下入關拿行李大約2個小時。出關遇上疑似系統當機，全程沒有廣播、沒有解釋情況也沒有開放人工過關等等其他。出關到行李檢查等了2-3個小時。"
